frequency,permittivity,conductivity
1,19684711.001958515,0.010153170812674615
1.5848931924611136,19485942.141095493,0.01028720716087097
2.51188643150958,19003959.46348137,0.010612224480431736
3.981071705534973,17892482.834648345,0.011361734706784105
6.309573444801933,15601503.941929808,0.012906647821862011
10,11808130.078215782,0.015464792866229739
15.848931924611136,7338966.89351199,0.01847905220399277
25.118864315095802,3775580.5904328655,0.02088363003623213
39.810717055349734,1717872.7036542974,0.022275622706518592
63.095734448019336,743515.799676328,0.022943708167288294
100,324878.4737297254,0.02325267165543159
158.48931924611136,150992.01881032527,0.02343044460482702
251.188643150958,76888.14504162395,0.023600993781834893
398.1071705534973,41406.81480770296,0.02381355527052937
630.9573444801933,21843.8830072158,0.02403555142045966
1000,11084.239567580424,0.02420890381486495
1584.8931924611136,5697.222031675344,0.02433113340057363
2511.8864315095802,3069.6405473330187,0.02443534040169665
3981.0717055349733,1683.4687926524107,0.02453560295255774
6309.573444801933,922.8606237325846,0.024619627366253345
10000,531.2495247550561,0.024684906752965644
15848.931924611135,333.7657058577621,0.02474918846077086
25118.8643150958,219.37160245908672,0.024826994115264796
39810.717055349734,143.25097638501728,0.024909785014939265
63095.734448019335,95.85548985742253,0.024981963164631475
100000,69.48147399832033,0.0250504657573314
