frequency,permittivity,conductivity
1,34884019.06829935,0.020102695855071608
1.5848931924611136,34709158.88296715,0.020254069492304475
2.51188643150958,34314581.29100215,0.020624212287199566
3.981071705534973,33423755.037275936,0.0215096641583757
6.309573444801933,31480030.985419728,0.0235256662850652
10,27627290.60428718,0.02765577900712363
15.848931924611136,21344561.88983732,0.034584578198316854
25.118864315095802,13808719.41802716,0.043138288838046566
39.810717055349734,7503447.490964933,0.05056090193636635
63.095734448019336,3626666.690117728,0.055391779130096776
100,1667699.0706653248,0.058094034554775256
158.48931924611136,768835.7597863373,0.059591852009129205
251.188643150958,369892.70188247506,0.06052002736933522
398.1071705534973,192049.86949646665,0.06121728617301166
630.9573444801933,110106.8384290226,0.061863716385697834
1000,69810.68883114446,0.06257502541399627
1584.8931924611136,47828.17486023478,0.06344478748527721
2511.8864315095802,34166.72592012187,0.06454916341122784
3981.0717055349733,24658.835796397707,0.06593079552204081
6309.573444801933,17652.292626120794,0.06758712154308003
10000,12467.94637280425,0.0694825437262592
15848.931924611135,8715.153763648525,0.0715769787638602
25118.8643150958,6066.570893950651,0.07384836654805763
39810.717055349734,4231.187000064661,0.07629918414898701
63095.734448019335,2971.0719265265407,0.07895258690147947
100000,2107.628140413448,0.08184648551988123
