frequency,permittivity,conductivity
1,10098969.234810153,0.2500055852801891
1.5848931924611136,10097400.838414183,0.2500140227783511
2.51188643150958,10093522.25707347,0.2500351994920953
3.981071705534973,10083878.127717368,0.2500883082343747
6.309573444801933,10059857.763356403,0.25022123452651285
10,10000202.619066907,0.25055227760851023
15.848931924611136,9853700.265443902,0.2513665246412259
25.118864315095802,9504435.755960112,0.2533094030204219
39.810717055349734,8728582.857748562,0.25762765398538967
63.095734448019336,7247217.011754793,0.26587703185875683
100,5092081.178267883,0.277890917167847
158.48931924611136,2936089.856457321,0.2899473327170168
251.188643150958,1451366.2548480532,0.29834656245290014
398.1071705534973,668565.0055377599,0.30297874987403656
630.9573444801933,308667.979845293,0.3054663291726608
1000,149048.4083112841,0.3070873743898781
1584.8931924611136,76048.89436829883,0.3084397896053444
2511.8864315095802,40631.34187094843,0.3097003229530872
3981.0717055349733,22524.246865155073,0.3108886107231109
6309.573444801933,12927.599753533335,0.31200762764523776
10000,7690.843438481213,0.31307789604472747
15848.931924611135,4743.216974262996,0.3141297988061184
25118.8643150958,3025.9681269499556,0.3151935389701448
39810.717055349734,1989.7229944303924,0.31629520473611095
63095.734448019335,1343.787036464573,0.3174566617938971
100000,929.9317846689194,0.3186967335510076
158489.31924611135,658.9475624813189,0.3200325642331254
251188.643150958,478.58624053489757,0.3214809721250262
398107.17055349733,357.1007408390138,0.3230600975055217
630957.3444801933,274.5637467074391,0.324792164229151
1000000,218.12565862271222,0.326709195458818
1584893.1924611137,179.3175080816731,0.32886584972099436
2511886.43150958,152.44850166231714,0.33136869716196765
3981071.705534973,133.60625196106713,0.334441729932725
6309573.444801933,119.99285829402983,0.3385649463591392
10000000,109.45075353286069,0.34473150572907624
15848931.924611136,100.13922959981569,0.3547825411902682
25118864.3150958,90.50331839381273,0.37136671600971255
39810717.05534973,79.81928609390849,0.396417548518018
63095734.44801933,68.9547350099386,0.4282711169812505
100000000,59.780471990474624,0.4617700083771283
