frequency,permittivity,conductivity
10,54875.97130534205,0.020028008632819436
12.589254117941673,43829.38469117728,0.020034365120716928
15.848931924611136,33722.985271906655,0.02004019157927024
19.952623149688797,25312.000524561605,0.02004506014277726
25.118864315095802,18846.017899321894,0.020048836401291025
31.62277660168379,14171.393808308838,0.020051622491264538
39.810717055349734,10938.794406412473,0.02005364089039602
50.11872336272724,8769.787264686887,0.020055143297006705
63.095734448019336,7340.936073571344,0.020056369189223325
79.43282347242815,6406.630422498061,0.020057542816523596
100,5791.869510051883,0.020058891616647954
125.89254117941672,5375.5980222017,0.020060674410655666
158.48931924611136,5074.235858095175,0.02006321156748244
199.526231496888,4828.775403849427,0.02006690726453566
251.188643150958,4596.28608380946,0.020072245946491304
316.2277660168379,4345.989480056901,0.02007973739386743
398.1071705534973,4059.551648779623,0.02008979717171585
501.18723362727235,3733.5304276495963,0.02010260776423192
630.9573444801933,3379.425629032441,0.020118087583372756
794.3282347242816,3017.2344207385677,0.020136071942426465
1000,2664.593479792259,0.020156590148644505
1258.9254117941673,2329.583630323066,0.02017991721436586
1584.8931924611136,2012.5236096047875,0.020206214053560042
1995.2623149688798,1713.532477131925,0.020234990829124354
2511.8864315095802,1438.0265424684799,0.020264929359629202
3162.277660168379,1195.3364042846295,0.020294399371023855
3981.0717055349733,992.7093885036485,0.02032234655772061
5011.872336272724,830.8456422823801,0.02034882489676161
6309.573444801933,704.1954986527576,0.02037479067019051
7943.282347242815,604.4148132311433,0.02040137278233466
10000,523.9401802468298,0.020429104076683878
12589.254117941673,457.88021902487,0.020457594514972855
15848.931924611135,403.8922291147449,0.02048591824503302
19952.623149688796,360.81918632151684,0.02051348555841907
25118.8643150958,327.3790027699745,0.020540754387448006
31622.776601683792,301.70722682818257,0.02056932102025927
39810.717055349734,281.6348827641486,0.02060143600254485
50118.723362727236,265.19651654167103,0.0206392440785399
63095.734448019335,251.02076538139553,0.02068410479062539
79432.82347242816,238.45863061213373,0.02073649017364721
100000,227.40954293663034,0.020796923337707475
125892.54117941673,217.9478451485291,0.020867805988490577
158489.31924611135,209.98705488317432,0.020955272072744016
199526.23149688798,203.1554987236798,0.021070312119736614
251188.643150958,196.86131998294212,0.021229035103927468
316227.7660168379,190.4337823842743,0.02145207138907147
398107.17055349733,183.2741034316905,0.02176285241665794
501187.23362727236,174.99839155779324,0.022184956323667546
630957.3444801933,165.53046036357807,0.022740483505016038
794328.2347242816,155.05933346230435,0.023452526423837744
1000000,143.84172636052818,0.024351094576985435
1258925.4117941672,132.00082738667322,0.02547422699012026
1584893.1924611137,119.52708031956686,0.026854657742831006
1995262.3149688798,106.49757704431536,0.028494809828784183
2511886.43150958,93.2915634641439,0.030350608230810823
3162277.660168379,80.55581821398862,0.03234595180809877
3981071.705534973,68.92212917497731,0.03441148715689906
5011872.336272724,58.74313717202432,0.036510829305284334
6309573.444801933,50.06540933919602,0.03862962365987838
7943282.347242815,42.78280558367947,0.04074756692249349
10000000,36.771413868163336,0.04283277380355382
12589254.117941672,31.909540175670493,0.04486686073711264
15848931.924611136,28.041804657109537,0.046867736148570274
19952623.1496888,24.97561346243049,0.04887828555542882
25118864.3150958,22.523009603632005,0.05092854558845567
31622776.60168379,20.54359954808145,0.05300965614140247
39810717.05534973,18.951762479968227,0.055090150975691414
50118723.36272724,17.691137944816237,0.05716454470051918
63095734.44801933,16.706235516169595,0.05929087150208521
79432823.47242816,15.933368190106199,0.06158465346856017
100000000,15.309495532135585,0.06417363164896821
125892541.17941673,14.785821134587767,0.06714439602952102
158489319.24611136,14.335233760857829,0.070523995011986
199526231.49688798,13.949060000027021,0.0743313550562139
251188643.150958,13.625951904117503,0.07868911858344953
316227766.0168379,13.361123366400744,0.0839385878251224
398107170.5534973,13.14220384102127,0.09070833062959684
501187233.62727237,12.951350769769466,0.09993450719512882
630957344.4801934,12.769851077049063,0.11285716606620803
794328234.7242815,12.582457058000358,0.1310264749305742
1000000000,12.380041401730168,0.15639487174518935
1258925411.7941673,12.159149217499749,0.19162267304582065
1584893192.4611137,11.917808319643376,0.2406531441771889
1995262314.9688797,11.649927719395851,0.3093589699590999
2511886431.50958,11.342718209321626,0.4058451012189958
3162277660.1683793,10.979572896289817,0.5400895290732252
3981071705.534973,10.546592763667645,0.7230174378107413
5011872336.272724,10.038046956422281,0.9655397346612848
6309573444.801933,9.456906283562457,1.2778308191713876
7943282347.242816,8.812082820004273,1.6678121740298977
10000000000,8.118554144841204,2.1374943053310353
12589254117.941673,7.401499171614351,2.6791769024267644
15848931924.611135,6.696068109731737,3.277157157714026
19952623149.688797,6.036665960097105,3.9166128580946102
25118864315.095802,5.443504965860172,4.591304677838432
31622776601.683792,4.919419000157978,5.2996778375410125
39810717055.34973,4.45877024174223,6.03050069371201
50118723362.72724,4.058405187047685,6.751929920603436
63095734448.01933,3.720916091205999,7.417122102529301
79432823472.42816,3.449813255219142,7.983751205697935
100000000000,3.243649939580541,8.430897691412552
