frequency,permittivity,conductivity
10,43302533.44929658,0.03959619037196266
12.589254117941673,40084109.306092925,0.04407369657625975
15.848931924611136,35863452.394396216,0.0499459957671181
19.952623149688797,30740769.01046839,0.057074159247539856
25.118864315095802,25076596.97240463,0.06495738452650913
31.62277660168379,19424169.469115138,0.07282715627820917
39.810717055349734,14332120.437926574,0.07992177435403446
50.11872336272724,10150527.28394015,0.08575627612836177
63.095734448019336,6969612.785845088,0.09020788645013188
79.43282347242815,4687478.076442136,0.09342203357348167
100,3117416.8970151315,0.09566331817249979
125.89254117941672,2067390.4717141003,0.09720515683606232
158.48931924611136,1377464.8083229149,0.09827776289638224
199.526231496888,928362.6350396234,0.09905605626608983
251.188643150958,636683.6171584885,0.09966574936163886
316.2277660168379,446392.695375521,0.10019419150704459
398.1071705534973,320813.0908906633,0.10070015071836032
501.18723362727235,236385.4291487338,0.10122104775219802
630.9573444801933,178201.70793653387,0.10177806621058488
794.3282347242816,136944.7077807479,0.10238009053125685
1000,106840.17904893402,0.10302722402792017
1258.9254117941673,84311.73126095127,0.10371414777309862
1584.8931924611136,67116.99847209129,0.10443315175718065
1995.2623149688798,53809.777040103014,0.1051765161304874
2511.8864315095802,43417.434315403654,0.10593803863987739
3162.277660168379,35254.41075040236,0.10671373431671978
3981.0717055349733,28817.04157625179,0.10750191127372305
5011.872336272724,23724.179687963733,0.10830288527916854
6309.573444801933,19682.36191466997,0.10911855934907418
7943.282347242815,16463.802212970964,0.10995201903759706
10000,13891.220234204353,0.11080722312475147
