frequency,permittivity,conductivity
10,54875.97130534205,0.020028008632819436
12.589254117941673,43829.38469117728,0.020034365120716928
15.848931924611136,33722.985271906655,0.02004019157927024
19.952623149688797,25312.000524561605,0.02004506014277726
25.118864315095802,18846.017899321894,0.020048836401291025
31.62277660168379,14171.393808308838,0.020051622491264538
39.810717055349734,10938.794406412473,0.02005364089039602
50.11872336272724,8769.787264686887,0.020055143297006705
63.095734448019336,7340.936073571344,0.020056369189223325
79.43282347242815,6406.630422498061,0.020057542816523596
100,5791.869510051883,0.020058891616647954
125.89254117941672,5375.5980222017,0.020060674410655666
158.48931924611136,5074.235858095175,0.02006321156748244
199.526231496888,4828.775403849427,0.02006690726453566
251.188643150958,4596.28608380946,0.020072245946491304
316.2277660168379,4345.989480056901,0.02007973739386743
398.1071705534973,4059.551648779623,0.02008979717171585
501.18723362727235,3733.5304276495963,0.02010260776423192
630.9573444801933,3379.425629032441,0.020118087583372756
794.3282347242816,3017.2344207385677,0.020136071942426465
1000,2664.593479792259,0.020156590148644505
1258.9254117941673,2329.583630323066,0.02017991721436586
1584.8931924611136,2012.5236096047875,0.020206214053560042
1995.2623149688798,1713.532477131925,0.020234990829124354
2511.8864315095802,1438.0265424684799,0.020264929359629202
3162.277660168379,1195.3364042846295,0.020294399371023855
3981.0717055349733,992.7093885036485,0.02032234655772061
5011.872336272724,830.8456422823801,0.02034882489676161
6309.573444801933,704.1954986527576,0.02037479067019051
7943.282347242815,604.4148132311433,0.02040137278233466
10000,523.9401802468298,0.020429104076683878
